	-0.038876	-0.005556	-0.001494	0.007592	-0.031175	0.014061	0.045450	-0.022832
	-0.026146	0.010882	0.013690	0.004840	-0.015812	0.016918	0.041130	-0.015351
	-0.005141	0.025247	0.024998	0.001692	-0.002620	0.018905	0.033277	-0.007910
	0.018727	0.034366	0.031190	-0.000853	0.005021	0.020774	0.024441	-0.002007
	0.038974	0.036557	0.032047	-0.001978	0.005594	0.023229	0.016981	0.001686
	0.049839	0.031996	0.028187	-0.001233	-0.000310	0.026648	0.012104	0.003323
	0.047958	0.022490	0.020790	0.001381	-0.010344	0.030893	0.009370	0.003569
	0.033397	0.010797	0.011317	0.005425	-0.021189	0.035266	0.006876	0.003161
	0.009728	-0.000278	0.001286	0.010111	-0.029526	0.038629	0.002077	0.002520
	-0.016930	-0.008697	-0.007876	0.014427	-0.032890	0.039653	-0.007042	0.001580
	-0.039627	-0.013657	-0.014943	0.017306	-0.030212	0.037144	-0.020894	-0.000109
	-0.052557	-0.015594	-0.018976	0.017804	-0.021927	0.030385	-0.037737	-0.003071
	-0.052709	-0.015766	-0.019423	0.015302	-0.009714	0.019413	-0.053928	-0.007533
	-0.040679	-0.015597	-0.016223	0.009698	0.004043	0.005147	-0.064946	-0.013146
	-0.020404	-0.016035	-0.009860	0.001541	0.016853	-0.010670	-0.066903	-0.018942
	0.002104	-0.017162	-0.001361	-0.007948	0.026646	-0.025727	-0.058006	-0.023547
	0.020614	-0.018172	0.007842	-0.017029	0.032112	-0.037589	-0.039469	-0.025587
	0.030554	-0.017722	0.016143	-0.023765	0.032820	-0.044216	-0.015478	-0.024139
	0.030315	-0.014504	0.022075	-0.026484	0.029144	-0.044467	0.007847	-0.019069
	0.021577	-0.007831	0.024611	-0.024270	0.022080	-0.038441	0.024218	-0.011116
	0.008591	0.001992	0.023390	-0.017339	0.012991	-0.027549	0.029126	-0.001701
	-0.003349	0.013630	0.018778	-0.007149	0.003360	-0.014266	0.021335	0.007477
	-0.009714	0.025037	0.011769	0.003812	-0.005437	-0.001589	0.003409	0.014924
	-0.008240	0.034024	0.003735	0.012578	-0.012326	0.007680	-0.018948	0.019739
	0.000371	0.038871	-0.003896	0.016465	-0.016687	0.011647	-0.038561	0.021788
	0.012758	0.038805	-0.009940	0.013837	-0.018433	0.009833	-0.048957	0.021607
	0.024110	0.034175	-0.013663	0.004659	-0.018009	0.003329	-0.046353	0.020096
	0.029840	0.026293	-0.014837	-0.009362	-0.016265	-0.005488	-0.030823	0.018122
	0.027168	0.017003	-0.013664	-0.025100	-0.014222	-0.013593	-0.006273	0.016188
	0.016078	0.008132	-0.010611	-0.038764	-0.012766	-0.018167	0.020787	0.014291
	-0.000659	0.001006	-0.006226	-0.046867	-0.012336	-0.017399	0.043249	0.012017
	-0.018391	-0.003831	-0.001014	-0.047148	-0.012735	-0.011011	0.055563	0.008830
	-0.032109	-0.006623	0.004594	-0.039184	-0.013119	-0.000346	0.055344	0.004428
	-0.038059	-0.008168	0.010190	-0.024521	-0.012227	0.012020	0.043922	-0.000981
	-0.034911	-0.009439	0.015290	-0.006267	-0.008801	0.023034	0.025696	-0.006602
	-0.024102	-0.011214	0.019261	0.011709	-0.002095	0.030040	0.006545	-0.011228
	-0.009262	-0.013831	0.021328	0.025766	0.007699	0.031525	-0.008160	-0.013623
	0.005048	-0.017125	0.020696	0.033362	0.019261	0.027492	-0.015260	-0.012978
	0.014860	-0.020554	0.016764	0.033598	0.030303	0.019354	-0.014671	-0.009277
	0.018030	-0.023425	0.009363	0.027289	0.038080	0.009389	-0.009155	-0.003443
	0.014803	-0.025131	-0.001054	0.016599	0.040128	-0.000036	-0.003118	0.002828
	0.007517	-0.025304	-0.013362	0.004366	0.035038	-0.007230	-0.000884	0.007491
	-0.000394	-0.023844	-0.025896	-0.006645	0.023014	-0.011651	-0.005069	0.008730
	-0.005718	-0.020833	-0.036752	-0.014365	0.006024	-0.013942	-0.015630	0.005505
	-0.006632	-0.016411	-0.044196	-0.017757	-0.012552	-0.015517	-0.029887	-0.002100
	-0.003289	-0.010665	-0.047064	-0.016835	-0.028700	-0.017867	-0.043512	-0.012845
	0.002357	-0.003621	-0.045054	-0.012420	-0.038789	-0.021827	-0.052099	-0.024627
	0.007419	0.004662	-0.038805	-0.005769	-0.040539	-0.027104	-0.052755	-0.035016
	0.009284	0.013936	-0.029748	0.001787	-0.033647	-0.032235	-0.045136	-0.041871
	0.006711	0.023609	-0.019740	0.009084	-0.019890	-0.035032	-0.031576	-0.043858
	0.000388	0.032683	-0.010607	0.015230	-0.002653	-0.033368	-0.016254	-0.040729
	-0.007251	0.039847	-0.003692	0.019585	0.013978	-0.026037	-0.003706	-0.033278
	-0.012906	0.043723	0.000443	0.021716	0.026302	-0.013388	0.002781	-0.023030
	-0.013676	0.043205	0.002085	0.021377	0.031948	0.002520	0.002336	-0.011755
	-0.008234	0.037807	0.002195	0.018546	0.030418	0.018329	-0.003190	-0.000970
	0.002523	0.027892	0.002039	0.013511	0.023071	0.030260	-0.009899	0.008409
	0.015601	0.014701	0.002733	0.006923	0.012593	0.035197	-0.013260	0.016189
	0.026810	0.000163	0.004856	-0.000235	0.002126	0.031630	-0.009778	0.022764
	0.032130	-0.013495	0.008227	-0.006806	-0.005656	0.020170	0.001656	0.028790
	0.029094	-0.024219	0.011951	-0.011726	-0.009253	0.003438	0.019215	0.034792
	0.017680	-0.030567	0.014699	-0.014301	-0.008615	-0.014628	0.038580	0.040845
	0.000413	-0.032006	0.015162	-0.014402	-0.004957	-0.029843	0.054259	0.046417
	-0.018383	-0.028972	0.012539	-0.012480	-0.000191	-0.038894	0.061329	0.050453
	-0.033933	-0.022719	0.006914	-0.009363	0.003776	-0.040166	0.057062	0.051654
	-0.042506	-0.014984	-0.000622	-0.005910	0.005662	-0.034027	0.041872	0.048872
	-0.042548	-0.007576	-0.008136	-0.002628	0.005132	-0.022531	0.019301	0.041518
	-0.035072	-0.001993	-0.013305	0.000576	0.002751	-0.008648	-0.004961	0.029835
	-0.023184	0.000848	-0.014032	0.004388	-0.000381	0.004695	-0.024721	0.014982
	-0.010920	0.000724	-0.009069	0.009793	-0.003146	0.015439	-0.035052	-0.001131
	-0.001818	-0.001937	0.001537	0.017574	-0.004861	0.022829	-0.033663	-0.016202
	0.002266	-0.006223	0.016305	0.027773	-0.005506	0.027353	-0.021468	-0.028023
	0.001681	-0.010972	0.032559	0.039354	-0.005634	0.030246	-0.002195	-0.034970
	-0.001327	-0.015011	0.046997	0.050216	-0.006031	0.032786	0.018779	-0.036374
	-0.003644	-0.017381	0.056456	0.057643	-0.007249	0.035649	0.036004	-0.032690
	-0.002642	-0.017502	0.058692	0.059071	-0.009233	0.038573	0.045438	-0.025409
	0.002656	-0.015281	0.052950	0.052964	-0.011191	0.040450	0.045433	-0.016721
	0.011036	-0.011159	0.040190	0.039486	-0.011779	0.039795	0.036951	-0.008998
	0.019411	-0.006062	0.022877	0.020710	-0.009568	0.035408	0.023047	-0.004221
	0.023920	-0.001269	0.004402	0.000239	-0.003616	0.026969	0.007819	-0.003468
	0.021417	0.001820	-0.011725	-0.017704	0.006048	0.015323	-0.004811	-0.006613
	0.010836	0.001997	-0.022712	-0.029466	0.018216	0.002345	-0.012112	-0.012312
	-0.006091	-0.001412	-0.027121	-0.033062	0.030674	-0.009588	-0.013100	-0.018301
	-0.025055	-0.008265	-0.025146	-0.028823	0.040714	-0.018340	-0.008534	-0.021967
	-0.040319	-0.017454	-0.018471	-0.019355	0.045853	-0.022702	-0.000443	-0.021046
	-0.046461	-0.026984	-0.009750	-0.008784	0.044537	-0.022788	0.008610	-0.014290
	-0.040136	-0.034309	-0.001865	-0.001499	0.036599	-0.019978	0.016284	-0.001916
	-0.021295	-0.036874	0.002840	-0.000783	0.023358	-0.016434	0.020993	0.014298
	0.006590	-0.032771	0.003139	-0.007762	0.007295	-0.014337	0.022137	0.031330
	0.037373	-0.021332	-0.000830	-0.021032	-0.008563	-0.015116	0.020010	0.045584
	0.063929	-0.003487	-0.007694	-0.037073	-0.021392	-0.018930	0.015490	0.053768
	0.080168	0.018245	-0.015302	-0.051362	-0.029220	-0.024580	0.009649	0.053747
	0.082732	0.040185	-0.021367	-0.059797	-0.031316	-0.029899	0.003422	0.045149
	0.071858	0.058255	-0.024105	-0.060001	-0.028236	-0.032476	-0.002592	0.029536
	0.051150	0.068928	-0.022705	-0.052071	-0.021548	-0.030486	-0.008170	0.010087
	0.026351	0.070092	-0.017507	-0.038532	-0.013349	-0.023344	-0.013373	-0.009154
	0.003538	0.061612	-0.009861	-0.023510	-0.005739	-0.011973	-0.018386	-0.024267
	-0.012665	0.045415	-0.001737	-0.011406	-0.000379	0.001410	-0.023351	-0.032414
	-0.020302	0.025045	0.004819	-0.005496	0.001760	0.013905	-0.028231	-0.032523
	-0.020352	0.004801	0.008199	-0.006918	0.000468	0.022754	-0.032723	-0.025490
	-0.016031	-0.011323	0.007612	-0.014367	-0.003803	0.026110	-0.036256	-0.013866
	-0.011408	-0.020618	0.003236	-0.024582	-0.010105	0.023521	-0.038046	-0.001122
	-0.009844	-0.022288	-0.003882	-0.033451	-0.017176	0.016002	-0.037237	0.009300
	-0.012803	-0.017553	-0.012123	-0.037360	-0.023624	0.005680	-0.033115	0.014860
	-0.019432	-0.009214	-0.019703	-0.034343	-0.028081	-0.004842	-0.025359	0.014486
	-0.027021	-0.000802	-0.025098	-0.024658	-0.029396	-0.013192	-0.014291	0.008696
	-0.032153	0.004442	-0.027366	-0.010634	-0.026846	-0.017815	-0.001036	-0.000746
	-0.032101	0.004466	-0.026325	0.004143	-0.020358	-0.018255	0.012490	-0.011473
	-0.025961	-0.001067	-0.022550	0.016025	-0.010671	-0.015113	0.023824	-0.021260
	-0.015110	-0.010754	-0.017187	0.022457	0.000645	-0.009711	0.030427	-0.028604
	-0.002815	-0.021913	-0.011650	0.022741	0.011400	-0.003623	0.030309	-0.032987
	0.006875	-0.031385	-0.007245	0.018173	0.019229	0.001782	0.022647	-0.034763
	0.010557	-0.036416	-0.004801	0.011548	0.022199	0.005661	0.008214	-0.034749
	0.006727	-0.035374	-0.004408	0.006223	0.019428	0.007798	-0.010549	-0.033704
	-0.003591	-0.028110	-0.005301	0.005051	0.011512	0.008529	-0.029904	-0.031911
	-0.017070	-0.015875	-0.005967	0.009540	0.000567	0.008520	-0.045597	-0.029020
	-0.029096	-0.000871	-0.004461	0.019465	-0.010184	0.008528	-0.053851	-0.024225
	-0.035242	0.014404	0.001094	0.033013	-0.017244	0.009187	-0.052336	-0.016693
	-0.032718	0.027797	0.011940	0.047367	-0.017874	0.010889	-0.040813	-0.006084
	-0.021296	0.037946	0.028155	0.059503	-0.011041	0.013737	-0.021254	0.007057
	-0.003431	0.044400	0.048350	0.066951	0.002058	0.017549	0.002624	0.021204
	0.016484	0.047445	0.069686	0.068302	0.018101	0.021892	0.026295	0.034122
	0.033459	0.047724	0.088279	0.063379	0.032422	0.026119	0.045566	0.043449
	0.043410	0.045832	0.099965	0.053091	0.040299	0.029425	0.057592	0.047393
	0.044341	0.042044	0.101259	0.039097	0.038390	0.030940	0.061465	0.045311
	0.036821	0.036282	0.090290	0.023411	0.025890	0.029879	0.058212	0.037975
	0.023647	0.028317	0.067467	0.008087	0.005011	0.025737	0.050231	0.027390
	0.008825	0.018124	0.035644	-0.005012	-0.019398	0.018495	0.040354	0.016233
	-0.003762	0.006217	-0.000296	-0.014346	-0.041051	0.008756	0.030894	0.007062
	-0.011543	-0.006181	-0.034397	-0.018826	-0.053935	-0.002250	0.022955	0.001568
	-0.013915	-0.017250	-0.060929	-0.017960	-0.054034	-0.012836	0.016268	0.000105
	-0.012192	-0.024973	-0.075691	-0.012021	-0.040561	-0.021192	0.009567	0.001670
	-0.008877	-0.027702	-0.076998	-0.002163	-0.016317	-0.025811	0.001349	0.004329
	-0.006582	-0.024736	-0.066065	0.009607	0.012975	-0.025877	-0.009259	0.005947
	-0.006970	-0.016694	-0.046673	0.020703	0.040165	-0.021513	-0.021889	0.004976
	-0.010118	-0.005531	-0.024189	0.028463	0.058595	-0.013772	-0.034786	0.001023
	-0.014511	0.005841	-0.004199	0.030807	0.063881	-0.004378	-0.045242	-0.005003
	-0.017671	0.014252	0.008880	0.026858	0.055045	0.004727	-0.050444	-0.011221
	-0.017167	0.017120	0.012822	0.017301	0.034671	0.011889	-0.048479	-0.015467
	-0.011652	0.013173	0.007993	0.004321	0.008086	0.016132	-0.039112	-0.016117
	-0.001530	0.002847	-0.002982	-0.008935	-0.018195	0.017324	-0.024079	-0.012748
	0.010988	-0.011778	-0.016144	-0.019255	-0.038251	0.016048	-0.006743	-0.006391
	0.022492	-0.027508	-0.027446	-0.024362	-0.048255	0.013247	0.008796	0.000721
	0.029443	-0.040881	-0.033919	-0.023683	-0.047265	0.009767	0.018847	0.005849
	0.029347	-0.049092	-0.034442	-0.018613	-0.037125	0.005980	0.021203	0.006667
	0.021645	-0.050721	-0.029881	-0.012136	-0.021588	0.001643	0.015761	0.002098
	0.007990	-0.046065	-0.022616	-0.007877	-0.004991	-0.003958	0.004530	-0.007222
	-0.008177	-0.036969	-0.015615	-0.008876	0.009058	-0.011602	-0.008997	-0.019013
	-0.022649	-0.026215	-0.011385	-0.016473	0.018563	-0.021623	-0.020878	-0.029960
	-0.031729	-0.016659	-0.011140	-0.029690	0.023371	-0.033482	-0.027848	-0.036679
	-0.033365	-0.010388	-0.014433	-0.045370	0.024736	-0.045619	-0.028169	-0.036748
	-0.027757	-0.008142	-0.019359	-0.059049	0.024454	-0.055663	-0.021982	-0.029470
	-0.017246	-0.009176	-0.023228	-0.066317	0.023940	-0.060987	-0.011078	-0.016136
	-0.005508	-0.011601	-0.023483	-0.064244	0.023586	-0.059443	0.001788	0.000304
	0.003685	-0.013069	-0.018538	-0.052381	0.022654	-0.050068	0.013766	0.016053
	0.007747	-0.011598	-0.008282	-0.033007	0.019710	-0.033504	0.022693	0.027530
	0.006170	-0.006251	0.005898	-0.010501	0.013405	-0.012001	0.027525	0.032347
	0.000742	0.002532	0.021549	0.009952	0.003300	0.011036	0.028353	0.029930
	-0.004998	0.013060	0.035884	0.023930	-0.009634	0.031833	0.026057	0.021593
	-0.006925	0.022921	0.046540	0.029080	-0.023042	0.047133	0.021790	0.010090
	-0.001739	0.029746	0.052135	0.025748	-0.033769	0.054933	0.016521	-0.001224
	0.011805	0.031952	0.052452	0.016712	-0.038839	0.054848	0.010802	-0.009337
	0.032250	0.029215	0.048242	0.006126	-0.036470	0.048030	0.004824	-0.012368
	0.055591	0.022533	0.040771	-0.001954	-0.026783	0.036670	-0.001326	-0.009975
	0.076228	0.013852	0.031288	-0.004963	-0.011930	0.023288	-0.007361	-0.003297
	0.088453	0.005391	0.020649	-0.002641	0.004430	0.010030	-0.012627	0.005498
	0.088063	-0.001107	0.009214	0.002996	0.018165	-0.001792	-0.016189	0.013903
	0.073624	-0.004939	-0.002970	0.008520	0.025894	-0.011807	-0.017161	0.019767
	0.047016	-0.006626	-0.015792	0.010471	0.026005	-0.020332	-0.015146	0.021811
	0.013089	-0.007646	-0.028710	0.006761	0.019149	-0.027903	-0.010583	0.019833
	-0.021501	-0.009811	-0.040568	-0.002423	0.008034	-0.034782	-0.004813	0.014598
	-0.049967	-0.014482	-0.049700	-0.014529	-0.003400	-0.040640	0.000222	0.007504
	-0.067119	-0.021914	-0.054346	-0.025432	-0.011175	-0.044547	0.002611	0.000139
	-0.070676	-0.030955	-0.053215	-0.030837	-0.012466	-0.045271	0.001210	-0.006099
	-0.061797	-0.039244	-0.046017	-0.027801	-0.006420	-0.041767	-0.003763	-0.010262
	-0.044694	-0.043857	-0.033739	-0.015846	0.005633	-0.033673	-0.010560	-0.011919
	-0.025415	-0.042223	-0.018536	0.002736	0.020616	-0.021619	-0.016269	-0.011106
	-0.010155	-0.033024	-0.003240	0.023525	0.034632	-0.007221	-0.017666	-0.008183
	-0.003547	-0.016773	0.009393	0.041331	0.044078	0.007261	-0.012305	-0.003704
	-0.007398	0.004131	0.017452	0.051838	0.046615	0.019496	0.000503	0.001678
	-0.020245	0.025919	0.020411	0.052953	0.041714	0.027696	0.019186	0.007258
	-0.037813	0.044410	0.019260	0.045422	0.030660	0.031081	0.040087	0.012307
	-0.054283	0.056129	0.016162	0.032479	0.016069	0.030034	0.058349	0.016113
	-0.063980	0.059250	0.013746	0.018678	0.001096	0.025905	0.069250	0.018063
	-0.063032	0.054073	0.014256	0.008292	-0.011400	0.020543	0.069610	0.017759
	-0.050507	0.042885	0.018815	0.003848	-0.019489	0.015703	0.058821	0.015130
	-0.028720	0.029233	0.027060	0.005288	-0.022483	0.012544	0.039145	0.010492
	-0.002611	0.016857	0.037235	0.010056	-0.020881	0.011352	0.015172	0.004515
	0.021632	0.008584	0.046732	0.014064	-0.016048	0.011585	-0.007437	-0.001911
	0.038313	0.005552	0.052880	0.013208	-0.009781	0.012188	-0.023532	-0.007886
	0.043826	0.006988	0.053740	0.004906	-0.003889	0.012047	-0.029920	-0.012713
	0.037673	0.010618	0.048655	-0.010880	0.000097	0.010436	-0.026219	-0.016052
	0.022576	0.013548	0.038395	-0.031467	0.001087	0.007284	-0.014872	-0.017960
	0.003671	0.013344	0.024873	-0.052210	-0.001506	0.003187	-0.000323	-0.018792
	-0.012984	0.008930	0.010542	-0.067911	-0.007744	-0.000808	0.012362	-0.019019
	-0.022168	0.001015	-0.002304	-0.074424	-0.017125	-0.003570	0.019017	-0.019016
	-0.020985	-0.008096	-0.012110	-0.069924	-0.028551	-0.004261	0.017545	-0.018921
	-0.009653	-0.015276	-0.018343	-0.055420	-0.040351	-0.002586	0.008408	-0.018591
	0.008630	-0.017652	-0.021422	-0.034394	-0.050430	0.001149	-0.005688	-0.017707
	0.028707	-0.013666	-0.022356	-0.011686	-0.056594	0.006167	-0.020765	-0.015948
	0.045055	-0.003729	-0.022262	0.007965	-0.057033	0.011479	-0.032873	-0.013182
	0.053451	0.009735	-0.021940	0.021242	-0.050854	0.016153	-0.039274	-0.009583
	0.052214	0.022915	-0.021665	0.027021	-0.038511	0.019507	-0.039173	-0.005614
	0.042628	0.031717	-0.021249	0.026387	-0.021949	0.021175	-0.033769	-0.001894
	0.028445	0.033015	-0.020323	0.021951	-0.004358	0.021047	-0.025692	0.001022
	0.014605	0.025659	-0.018701	0.016767	0.010482	0.019156	-0.018035	0.002839
	0.005597	0.010910	-0.016660	0.013247	0.019127	0.015582	-0.013339	0.003623
	0.003988	-0.007831	-0.014995	0.012462	0.019420	0.010447	-0.012861	0.003752
	0.009578	-0.025941	-0.014814	0.014030	0.011204	0.003994	-0.016332	0.003729
	0.019471	-0.038860	-0.017119	0.016566	-0.003468	-0.003274	-0.022243	0.003937
	0.029030	-0.043353	-0.022332	0.018483	-0.020717	-0.010501	-0.028501	0.004441
	0.033427	-0.038382	-0.029940	0.018793	-0.035756	-0.016497	-0.033196	0.004931
	0.029273	-0.025321	-0.038404	0.017583	-0.044115	-0.019928	-0.035205	0.004853
	0.015825	-0.007481	-0.045408	0.015999	-0.042832	-0.019648	-0.034433	0.003688
	-0.004652	0.010904	-0.048389	0.015756	-0.031267	-0.015085	-0.031643	0.001286
	-0.027467	0.025887	-0.045212	0.018371	-0.011305	-0.006551	-0.027994	-0.001909
	-0.046884	0.034858	-0.034783	0.024448	0.013127	0.004664	-0.024464	-0.004844
	-0.057838	0.037109	-0.017427	0.033291	0.037084	0.016480	-0.021419	-0.006117
	-0.057475	0.033779	0.005088	0.043009	0.055896	0.026476	-0.018458	-0.004443
	-0.046007	0.027238	0.029899	0.051083	0.066331	0.032504	-0.014611	0.000811
