	0.136264	0.258347	-0.924861	-0.274415	0.026999	0.026620	-0.898977	0.332595	-0.068796	-0.175543	-0.353562	0.125199	0.164116	-1.043863	-0.223298	-1.208994	-0.680396	-0.920726	-0.124981
	0.263466	0.248607	-0.636336	-0.031019	-0.160605	0.016508	-0.699475	0.189122	-0.240112	-0.356343	-0.353167	0.052045	-0.712374	-0.455378	0.047620	-0.757515	0.072509	-0.523727	0.303378
	-0.254079	-0.115816	-0.854233	-0.370492	-0.369150	-0.537552	-0.934146	-0.161679	-0.520312	-0.297971	-0.555783	0.057298	-0.853005	-0.986611	-0.241679	-1.402609	-0.381730	-0.745369	-0.116253
	-0.239700	-0.455652	-0.392974	-0.448330	-0.516300	-0.158590	-0.799255	-0.216986	-0.403164	0.158929	-0.293074	-0.132763	-0.745246	-0.559104	-0.455031	-0.476752	-0.079503	-0.132613	0.123543
	-0.654384	-0.444878	-0.308592	-0.562821	-0.735508	-0.449252	-1.039968	-0.568636	-0.392499	0.058946	-0.403999	-0.514436	-0.464648	-1.374836	-0.902023	-1.342509	-0.331193	-0.669384	-0.210102
	-0.246364	-0.725661	0.080976	-0.490139	-0.684394	-0.373335	-0.976568	-0.546605	-0.462215	-0.322004	-0.696256	-0.178428	-0.749242	-1.022487	-0.611976	-1.258040	0.069430	-0.139869	0.341392
	-0.368317	-0.492151	-0.207205	-0.552864	-0.728556	-0.623879	-0.771657	-0.606614	-0.295192	0.314092	-0.330752	-0.145374	-0.920256	-1.215145	-0.703515	-1.187165	-0.262296	-0.557209	0.117832
	0.011476	-0.645449	-0.390220	-0.919918	-0.550918	-0.598297	-0.190891	-0.515522	-0.455890	-0.058725	-0.349020	-0.297817	-1.007243	-1.068546	-0.548196	-1.054452	0.532786	0.105453	0.124164
	0.495177	-0.482304	-0.699409	-0.614218	-0.776451	-0.547700	-0.841161	-0.400609	-0.525727	0.114751	-0.247944	-0.450423	-0.896059	-0.960856	-0.827419	-1.051639	0.017885	-0.291399	-0.303489
	-0.113047	-0.650877	-0.745816	-0.724622	-0.898359	-0.184206	0.145245	-0.553997	-0.279960	0.085170	-0.174017	-0.406320	-1.359986	-0.983826	-0.376620	-0.537836	0.496644	0.117732	-0.067486
	-0.088630	-0.756673	-1.041822	-1.164397	-0.668846	-0.502445	-0.826166	-0.615039	-0.308369	0.034238	-0.538129	-0.260555	-0.549675	-1.317546	-1.188781	-0.907489	0.239407	-0.388050	-0.206335
	0.383090	-0.910104	-0.235797	-0.627490	-0.703495	-0.306345	0.116731	-0.332981	-0.063439	0.286974	-0.469805	-0.254564	-0.301519	-1.009881	-0.335067	-0.522495	0.762640	0.342519	0.019378
	0.499666	-0.694393	-0.453033	-0.657010	-0.615159	-0.086028	-0.215787	-0.445783	-0.108517	0.491596	-0.411289	-0.192307	-0.206289	-0.903511	-0.934652	-0.618568	0.389328	-0.214583	0.062148
	0.873834	-0.607674	0.400246	-0.271252	-0.617315	-0.362480	0.023254	-0.130484	0.191858	0.119280	-0.323143	0.163127	-0.148605	-0.589288	-0.433445	-0.700539	0.426582	0.620129	0.421492
	0.964344	-0.320808	0.584311	0.185149	-0.311824	-0.217716	0.312003	0.076193	-0.071611	0.172713	-0.388309	0.165904	-0.075580	-0.659891	-0.740637	-0.126933	0.907381	0.410350	0.630233
	0.563315	-0.259277	0.596038	0.520070	-0.248006	-0.045529	0.428307	-0.239382	0.273332	-0.132341	-0.332981	0.152773	-0.115884	0.046925	0.169957	-0.064764	0.779394	1.024407	0.781009
	0.773772	-0.316667	0.846829	0.744882	-0.015419	-0.068732	0.791383	0.149692	0.335868	-0.160319	-0.508815	0.199451	0.151232	0.074437	-0.575808	0.204107	0.589669	0.631168	0.378134
	0.849966	0.025321	1.492601	0.657778	-0.098167	0.413753	0.915459	0.082151	0.387660	-0.051856	-0.249109	0.354803	0.394943	0.363873	0.365081	-0.202459	0.776641	0.584973	0.339810
	0.217560	0.078322	1.550733	0.692446	0.142951	0.199930	0.590606	-0.052258	0.371598	-0.347900	0.037233	0.310322	0.423095	0.628881	0.190066	0.270446	0.596368	-0.194427	0.156565
	0.486967	0.194406	1.437363	0.502342	0.261205	0.264617	0.857594	0.042554	0.401326	-0.576351	-0.152815	0.519574	0.581644	0.752906	0.679041	0.322923	0.750806	0.407506	0.190854
	0.423400	0.214862	1.785808	1.016535	0.330625	0.308536	0.316266	-0.088696	0.382437	-0.955372	-0.517147	0.347853	0.592310	0.778081	0.337529	0.330599	0.309916	-0.329010	-0.109037
	0.089924	0.320268	2.301596	1.365454	0.360149	0.165576	0.599575	0.069445	0.449886	-1.068362	-0.488040	0.480552	0.656737	1.483223	0.994714	-0.068775	-0.129056	0.295443	-0.008114
	-0.113198	0.264521	1.016740	1.675944	0.303414	0.237708	0.129628	-0.082166	0.379816	-0.844175	0.015907	0.053686	1.003226	0.975515	0.665432	0.007642	0.316820	-0.387305	-0.094416
	-0.544398	0.084905	1.263326	1.120717	0.319547	0.241578	0.364243	0.320108	0.389055	-0.950622	-0.235843	-0.195210	0.307265	1.525572	1.280103	0.033496	0.331081	-0.231468	-0.454396
	-0.387418	0.149502	0.556488	0.957772	0.295106	0.194667	0.091181	0.231020	0.387369	-1.001298	-0.331654	0.245934	0.456215	1.156641	0.484895	0.059876	0.266512	-0.519969	-0.417101
	-0.344923	-0.110823	0.863308	0.837764	0.692073	-0.043421	0.038526	0.151342	0.260401	-0.750297	-0.286455	0.036436	0.679150	1.261113	0.798758	-0.063583	0.359422	-0.072803	-0.435917
	-0.623116	-0.156057	0.622106	0.871437	0.499721	-0.138953	-0.417098	-0.012061	0.248268	-0.376280	0.039013	-0.079462	0.494974	1.143806	0.530861	0.730896	0.623671	-0.328963	-0.357002
	-0.645801	-0.442003	0.304496	0.586778	0.185792	-0.129793	-0.336517	0.106615	0.468020	-0.803318	0.098377	0.100138	0.384641	1.367663	0.984640	0.614493	0.611982	0.175780	-0.371303
	-0.804043	-0.348856	0.253979	0.456423	0.080579	-0.240318	-0.171780	0.022005	0.195495	-0.315732	0.352735	-0.340711	0.425722	1.074555	0.402198	0.822425	0.309847	0.091572	-0.098386
	-0.641452	-0.222856	0.705840	0.588452	0.168503	-0.046009	-0.163677	0.036071	0.108566	-0.122834	0.354342	-0.108866	0.527447	1.315408	0.516957	0.382876	0.320892	0.597371	0.121854
	-0.499125	-0.526658	-0.310539	0.542357	0.093740	-0.176634	-0.008861	0.167925	0.198966	-0.170596	0.331595	-0.475717	0.131390	0.734602	0.531440	0.381389	0.197644	0.310603	-0.010614
	-0.586618	-0.353449	0.207609	0.667115	-0.148970	-0.058047	-0.114050	0.110853	0.365514	0.181461	0.466792	-0.179881	0.142358	1.173168	0.761499	0.497182	0.001037	0.410639	0.271598
	-0.343709	-0.041746	-0.079736	0.613019	-0.227979	-0.426378	-0.720343	-0.022651	0.249334	0.159381	0.577184	-0.242791	0.391013	0.289342	0.069284	0.760988	-0.093004	0.083511	-0.016757
	-0.611185	-0.408619	-0.102506	-0.024133	-0.113134	-0.462056	0.174000	0.418672	0.515288	0.691975	0.452821	-0.286656	0.217476	0.392650	0.250694	0.375289	0.227506	0.476455	0.134000
	-0.175748	0.025616	-0.215670	0.171124	-0.158407	-0.242654	-0.609610	0.516447	0.342340	0.712185	0.617815	-0.251993	0.265569	0.317554	0.049941	0.693078	0.255346	-0.487055	0.143594
	0.237548	0.497111	-0.090167	0.464500	-0.089477	-0.267408	0.243761	0.504474	0.436415	0.837802	0.615185	-0.117663	0.382282	-0.231836	-0.194776	0.812029	0.221811	0.101623	0.041159
	0.673373	0.370177	-0.193700	0.813660	-0.175261	-0.373018	0.178935	0.690954	0.574707	0.848793	0.401914	-0.221616	0.233006	0.267169	-0.523221	0.747107	0.218306	-0.190667	-0.003226
	0.126794	-0.034058	-0.387279	0.836262	0.024309	-0.271613	0.837808	0.929022	0.529916	0.622424	0.794393	0.026805	0.386643	0.177934	0.202069	0.683770	0.499605	-0.113367	-0.075972
	0.426212	0.565801	-0.457151	0.820715	-0.129506	-0.165727	0.613153	0.887003	0.523888	0.656291	0.986150	-0.320292	0.604547	-0.037738	-0.194545	0.950835	0.439280	-0.235962	-0.157026
	0.711667	0.952928	0.415723	0.824976	-0.043019	-0.144826	1.469123	0.947763	0.631859	0.835097	0.675738	-0.123253	0.108428	0.541501	0.628917	0.911242	0.986779	0.229173	-0.076822
	1.037226	0.918596	0.030122	0.508850	0.045547	-0.063353	1.617945	0.677766	0.581490	0.719807	0.873811	0.109865	0.464084	0.433100	0.106507	1.797979	1.088109	-0.004158	0.016379
	0.994704	0.992306	0.980644	0.662384	0.106936	-0.341899	1.929966	0.738142	0.797469	0.817461	0.694341	0.475146	0.502387	0.418564	0.450090	1.669438	0.933085	0.569926	0.279612
	0.740732	1.015661	1.337771	0.492198	0.258681	-0.196153	1.303838	0.404207	0.387753	0.492402	0.286060	0.092468	0.166388	0.510901	0.022062	1.805845	1.359733	0.114899	-0.314574
	1.771256	0.686764	2.234201	1.115415	0.442327	0.017669	2.490112	0.615512	0.701826	0.119709	0.301518	0.526424	0.533017	0.899344	0.648376	1.716038	0.931567	0.682099	0.212667
	0.827221	0.464432	1.206156	0.971125	0.373706	0.371532	2.244664	0.295980	0.520906	0.521051	0.567533	0.295290	0.200270	0.879326	0.654497	1.515248	1.154660	0.387608	0.044145
	0.663541	1.030359	1.932729	1.292591	0.453018	0.114221	2.318392	0.276807	0.303821	0.260130	0.619513	0.370800	0.005736	1.170567	0.762662	1.035454	0.698121	0.700808	0.165443
	0.529031	1.109653	1.614320	0.921376	0.509522	0.105075	1.938505	0.066477	0.144629	0.125140	0.195802	0.000923	0.097454	0.730156	0.587448	0.898157	0.668749	0.261964	-0.049657
	0.852117	1.054634	1.718813	0.649891	0.644175	0.115143	2.120126	0.010609	0.301893	0.287957	0.376582	0.280743	-0.053856	1.156966	0.710246	1.133470	0.307881	0.560444	0.266610
