	0.628244	0.048715	-1.003962	1.521876	0.274984	-0.106190	-0.763574	0.409976	0.935466	-0.142738	-0.294975	-0.177683	0.279227	0.038912	-0.111899	-1.458284	-0.857307	-1.055169	-0.758612
	0.767775	0.323015	-0.086110	1.535123	0.299119	0.052789	-1.052875	0.354085	0.463997	-0.159867	-0.397121	0.696129	0.539265	0.281024	0.065630	-0.662030	-0.437806	0.228312	-0.113405
	1.064325	0.051866	-0.219845	1.733844	0.406405	0.154307	0.887873	0.618429	0.178573	0.337776	-0.010463	0.225553	0.565530	0.453007	0.411626	0.034827	-0.584495	0.097119	0.490993
	1.079110	0.716774	0.016495	0.680638	0.457334	0.240412	0.329719	0.011919	0.353194	0.207096	0.260263	0.302163	0.342122	0.543248	0.532647	-0.214857	0.432783	0.613546	0.314805
	-0.277923	0.232920	0.137287	0.387093	0.707157	0.240510	0.094746	-0.291786	-0.063452	-0.030750	0.019370	-0.204130	-0.528640	0.225176	1.031881	-0.188831	-0.057704	0.607739	0.136070
	0.804693	0.112294	0.757551	-0.229763	0.408491	0.086863	0.064581	-0.236487	-0.746972	-0.100779	-0.329519	-0.517781	0.134165	0.755592	0.639437	-0.321941	-0.236998	0.497590	-0.442136
	0.595119	0.270318	0.476031	-1.047774	0.601783	0.208529	-0.192827	-0.416777	-0.525171	0.082726	-0.416935	-0.838742	-0.721938	0.994270	0.654189	-0.663590	-0.468322	0.375977	0.031238
	0.687482	0.578045	0.415036	-1.430035	0.547650	0.601606	0.647699	-0.078794	-0.623273	0.280864	-0.274462	-0.675441	-0.443701	0.825571	1.158583	-0.715214	-0.567298	0.279041	-0.157540
	0.795155	0.739014	1.905140	-0.930209	0.765131	0.361281	0.857057	-0.205198	-0.813577	0.268967	0.440518	-0.152899	-0.082925	1.435068	0.788746	-0.212304	0.335987	0.948463	1.277882
	0.476395	0.403832	0.956265	-1.134590	0.534205	0.595354	1.026006	0.409347	-0.466637	1.042414	0.813944	-0.724447	-0.371534	0.929329	0.850725	1.125047	-0.037377	1.236243	0.745791
	0.297502	0.959934	1.459557	-0.655155	1.012009	1.020516	1.763168	0.013704	-0.353703	0.764577	0.647227	-0.394960	0.615871	1.164083	1.154397	0.130989	0.860482	1.575487	1.351897
	0.635911	0.540190	0.867096	-0.860245	0.629440	0.532119	2.010274	-0.053570	-0.136378	0.599991	0.309640	-0.151952	0.400276	0.998006	0.651043	0.995706	-0.258314	0.849209	0.484145
